file,code_summary,label
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_50.java,"This collection of Micronaut Java files implements data access and API endpoints for various microservices, managing entities like policies, products, and policy accounts. It prominently features reactive programming with RxJava for asynchronous operations, utilizing both MongoDB and in-memory mock repositories, alongside Micronaut Data JPA for persistence contracts.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_1.java,"This code defines a collection of Spring Boot microservices, exemplified by user administration and authentication services, designed for a distributed system. It leverages Spring Cloud for service discovery and client-side load balancing, implements JWT for security, and includes a custom component for distributed tracing.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/piggymetrics_java/cluster_24.java,"This file defines two Spring Boot microservices for the Piggymetrics application: `StatisticsApplication` and `NotificationServiceApplication`. Both are configured as OAuth2 clients, integrate with a discovery service, and utilize Feign for inter-service communication, while also providing custom MongoDB converters for their respective domain-specific data types (`DataPointId` and `Frequency`).",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/saigonparking_java/cluster_3.java,"This code implements a suite of gRPC services for a ""SaigonParking"" system, providing comprehensive functionalities for user authentication, authorization, and the management of parking lots and bookings. It integrates real-time WebSocket communication via RabbitMQ for dynamic updates and utilizes gRPC interceptors for secure, role-based access control across services.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ita-challenges-backend_java/cluster_7.java,"This code represents a microservice ecosystem for an ""ITA Challenges"" platform, handling challenge management, user interactions like solutions and favorites, and GitHub-based authentication. It extensively uses reactive programming with Spring WebFlux, MongoDB for persistence, and features a centralized error handling module alongside aggregated OpenAPI documentation for its various services.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ita-challenges-backend_java/cluster_31.java,"This code primarily implements JWT (JSON Web Token) services for token generation, validation, and claim extraction, alongside multiple distinct global exception handlers and error response builders. These handlers are tailored for different microservices (authentication, user, challenge, and a general error core), demonstrating a modular approach to security and error management within a microservice architecture.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ftgo-application_java/cluster_38.java,"This code configures the FTGO API Gateway, primarily using Spring Cloud Gateway to define routing rules for `/consumers` and `/orders` endpoints to their respective backend microservices. It also establishes a reactive endpoint for fetching specific order details, integrating data from multiple internal services.",API Gateway
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_15.java,"This microservices system manages insurance policies, handling their creation from offers, termination, and pricing, supported by services for authentication, dashboard reporting, payment accounts, and policy search. It employs Command-Query Responsibility Segregation (CQRS) and an event-driven architecture with Kafka for inter-service communication and building dedicated read models.",CQRS
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/spring-boot-based-microservices_java/cluster_7.java,"This file defines a collection of Spring Boot microservices, including an API Gateway, a Course service (connecting to PostgreSQL), a Review service (connecting to MongoDB), and a Course Composite service. It exemplifies a microservices architecture where each service is a standalone Spring Boot application, handling specific domain logic and data persistence.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/springboot-kafka-microservices_java/cluster_38.java,"This collection of Spring Boot microservice files implements an e-commerce system, managing orders, products, and payments through an event-driven architecture with Kafka, caching with Redis, and integrating with PayPal and Cloudinary, all secured by Spring Security with JWT for role-based access.",EDA
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_8.java,"This code defines Spring Security configurations for multiple microservices, establishing a consistent security model across them. It primarily implements JWT-based authentication with stateless sessions, BCrypt password encoding, and broad CORS allowances, while defining granular role-based access control for specific API endpoints.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/springboot-kafka-microservices_java/cluster_23.java,"This code defines components for a microservices architecture, implementing Feign interceptors to propagate authentication tokens and cookies, and Spring Cloud Gateway filters for JWT-based authentication and role-based access control. It also includes an email service responsible for sending templated order confirmation emails, dynamically fetching product details from another service.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/saigonparking_java/cluster_22.java,"These Spring `@Configuration` classes define the core infrastructure for the `auth` and `user` microservices within the `saigonparking` application. They establish common beans like `BCryptPasswordEncoder` and `SaigonParkingClientInterceptor`, while also configuring service-specific components such as authentication for the `auth` service and a gRPC server interceptor with detailed exception mapping for the `user` service.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/crypto_crawler_python/cluster_11.py,"This Python file defines data models for cryptocurrency exchange data, specifically `Candle`, `TradeHistory`, `Ticker`, and `OrderBook`, each with class methods to parse data from multiple exchange-specific JSON formats. It also includes HMAC signing functions for API authentication and sophisticated logic for managing and updating order book entries, including sequence ID checks and efficient bid/ask manipulation.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/piggymetrics_java/cluster_4.java,"This code defines the main Spring Boot application entry points for four Piggymetrics microservices: Auth, Statistics, Account, and Notification. These services form a Spring Cloud ecosystem, leveraging service discovery, OAuth2 for security, Feign for inter-service communication, and specific features like circuit breakers and scheduled tasks.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_39.java,"This Spring service manages train ticket orders, providing functionalities for creation, retrieval, modification, cancellation, and querying of order details and sold ticket statistics. It uses Spring Data JPA for persistence and `RestTemplate` for inter-service communication, with a notable pattern of two almost identical service implementations (`OrderServiceImpl` and `OrderOtherServiceImpl`) possibly indicating redundancy or a multi-context design.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.plantsbywebsphere_java/cluster_55.java,"This Java class, `LoginInfo`, functions as a JSF backing bean designed to store user login credentials and messages for a web page. It utilizes Java Bean Validation annotations to enforce specific format requirements for the email field and length constraints for the password.",Backends for Frontends
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_18.java,"This Spring `@ControllerAdvice` class provides global exception handling, specifically catching `UserOperationException` instances and returning an HTTP 500 (Internal Server Error) status with the exception's message. It centralizes error responses for user-related operational failures across the application.",Other
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/crypto_crawler_python/cluster_15.py,"This `MessageQueue` class implements a Redis-backed message queue, utilizing Redis lists for both FIFO and LIFO operations. It features timestamping for general messages and serialization (pickling) for specific data like orders, with support for blocking retrieval.",EDA
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ita-challenges-backend_java/cluster_4.java,"This Spring `@Service` acts as a facade within the `itachallenge-auth` module, providing JWT token generation, validation, and claim extraction by delegating all operations to an underlying `IJwtService`. It simplifies access to core JWT functionalities for the authentication service.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_11.java,"This code defines Spring Security configurations for multiple microservices, implementing stateless, JWT-based authentication and authorization using a custom `JWTFilter`. It configures a `BCryptPasswordEncoder`, enables broad CORS access, disables CSRF and basic authentication, and sets specific role-based access controls for various service endpoints while allowing public access to API documentation.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_2.java,"This code file comprises numerous Spring Boot microservices, each handling distinct functionalities such as user authentication, order management, payment processing, and travel planning. It extensively utilizes Spring Cloud for service discovery and client-side load balancing, exposing RESTful APIs and featuring comprehensive unit tests for each component.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/Retail-Banking-System_java/cluster_2.java,"This code implements JWT-based authentication for a Spring Boot application. It provides a `JwtUtil` for generating, validating, and parsing JSON Web Tokens, and a `JwtRequestFilter` that intercepts incoming requests to extract and validate JWTs from the Authorization header, subsequently setting the user's authentication in the Spring Security context.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_0.java,"This code defines the main application classes for multiple Spring Boot microservices within the ""train-ticket"" system, such as `AdminUserApplication` and `PaymentApplication`. Each service is consistently configured for service discovery, client-side load-balanced inter-service communication via `RestTemplate`, API documentation with Swagger, AOP, and asynchronous execution.",Service Discovery Pattern
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ftgo-application_java/cluster_109.java,"This Spring `@Configuration` class defines the core domain beans for an accounting service, specifically providing an `AccountingService` instance and an `AggregateRepository` for `Account` entities. It leverages Eventuate's event-sourcing framework to manage `Account` state and commands.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ita-challenges-backend_java/cluster_20.java,"This code defines various MongoDB document models for a challenge-based platform, encompassing users, challenges, solutions, and user interactions like bookmarks and favorites. It also includes Mongock-driven database migration scripts for schema evolution and initial data population, featuring reactive MongoDB operations and comprehensive rollback mechanisms.",Database with Microservices
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/saigonparking_java/cluster_31.java,"This Spring component defines HTML email templates for Saigon Parking's account activation and password reset functionalities, dynamically embedding the application's domain to construct the respective action links. It exposes these formatted string templates as Spring beans for easy injection and use in mail services.",Other
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/springboot-kafka-microservices_java/cluster_0.java,"This code defines a suite of Spring Boot microservices, encompassing a Eureka service registry, an API Gateway, and various domain-specific services like identity, order, product, payment, and email. It implements a microservices architecture, leveraging Spring Cloud for service discovery and inter-service communication via Feign clients.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/springboot-kafka-microservices_java/cluster_8.java,"This Spring Data JPA repository manages `AttributeValue` entities, providing standard CRUD operations and a custom method to retrieve all attribute values associated with a specific `productVariantId`. It leverages Spring Data's query derivation to simplify database interactions for product variant attributes.",Database with Microservices
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/spring-boot-based-microservices_java/cluster_4.java,"This code configures multiple Spring WebFlux microservices as OAuth2 Resource Servers, implementing JWT validation and extracting user roles from `realm_access` and `resource_access` claims for fine-grained authorization. It also includes a `Review` microservice that provides RESTful CRUD operations for reviews, featuring transactional business logic and custom exception handling.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/saigonparking_java/cluster_30.java,"This codebase implements core services for managing parking lots and their employees, focusing on CRUD operations, availability checks, and real-time communication. It extensively uses RabbitMQ for inter-service messaging and managing transient client connectivity via auto-delete queues/exchanges, complemented by gRPC for synchronous service interactions.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/springboot-kafka-microservices_java/cluster_16.java,"This code implements a Spring Boot product service responsible for managing product data, including CRUD operations, image uploads to Cloudinary, and advanced searching using JPA Specifications. It integrates Redis for caching product information, employing read-through and write-through strategies to optimize data retrieval, and includes comprehensive unit tests for its core functionalities.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/saigonparking_java/cluster_42.java,"This code defines a suite of Spring Boot microservices for a parking application, encompassing user authentication, user/parking lot/booking management, and email notifications. It extensively utilizes gRPC for inter-service communication, RabbitMQ for asynchronous messaging and dynamic queue management, AWS S3 for storage, and WebSockets for real-time user connectivity.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_4.java,"This extensive collection of Java Spring Boot microservices implements a comprehensive train ticket booking system, managing functionalities like user accounts, train schedules, routes, seat allocation, order processing, payments, rebooking, and cancellations. It heavily utilizes RESTful inter-service communication via `RestTemplate` and `DiscoveryClient`, asynchronous messaging with RabbitMQ for notifications and deliveries, and a clear separation of concerns, often differentiating logic for high-speed (G/D) versus other train types.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ita-challenges-backend_java/cluster_17.java,"This code primarily implements a reactive microservice for managing coding challenges, their solutions, and associated metadata like languages and tags. It provides REST endpoints for challenge CRUD operations, filtering, retrieving related challenges, and integrates user interaction features like favorites and bookmarks, all built using Project Reactor for non-blocking operations and comprehensive testing.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ftgo-application_java/cluster_29.java,"This code defines core Spring Boot configurations for two microservices, a restaurant service and an order service, establishing their main application entry points and web layers. Both services consistently configure a primary `ObjectMapper` bean using `JSonMapper` for standardized JSON serialization, with the order service also enabling always-on distributed tracing.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_9.java,"This code defines Spring Security configurations for multiple microservices, establishing a stateless, JWT-based authentication and role-based authorization system. Each service configures a BCrypt password encoder, a permissive CORS policy, and specific access rules for its API endpoints, while allowing public access to Swagger UI.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_19.java,"This abstract class implements the Specification design pattern, providing a reusable and composable framework for defining and validating business rules. It allows checking if an object satisfies specific criteria, capturing detailed error information on failure, and combining multiple specifications using logical AND, OR, and NOT operations.",Other
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_33.java,"This Spring Boot application implements a RESTful notification service, exposing endpoints to handle various order lifecycle events such as preservation, creation, changes, and cancellations. It processes these events through a service layer, likely dispatching emails, and includes unit tests that mock email sending to verify its core logic.",EDA
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ita-challenges-backend_java/cluster_8.java,"This code represents a collection of Spring Boot microservices for a reactive challenge platform, handling challenge management, user interactions like bookmarks and favorites, and solution submissions. It utilizes Spring Data MongoDB, Mongock for database migrations, and features extensive unit and integration testing with a strong emphasis on reactive programming (WebFlux/Reactor).",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_10.java,"This collection of Spring Security configurations defines the authentication and authorization rules for various microservices, implementing stateless JWT-based security. Each service specifies its own endpoint access permissions, disables CSRF, configures a BCrypt password encoder, and enables broad CORS support.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ita-challenges-backend_java/cluster_21.java,"This Spring `@Service`, `ChallengeJwtFacade`, acts as a facade for JWT operations within the `challenge` service, delegating to an `IJwtService` to extract all claims from a token and retrieve a user's UUID from an authentication header. It simplifies JWT interaction by providing a clear, abstracted interface for these security-related functionalities.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/acmeair_java/cluster_12.java,"This code file contains various service implementations for an airline application (Acme Air), managing customer accounts, flight information, and bookings. It demonstrates a pluggable data persistence layer, offering implementations for both Morphia (MongoDB) and IBM WebSphere eXtreme Scale, and includes utilities for initial data loading and performance report generation.",Database with Microservices
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/saigonparking_java/cluster_12.java,"This code implements core microservices for a ""Saigon Parking"" application, providing robust authentication and authorization via gRPC interceptors and JWT, managing parking lot, user, and booking data through JPA custom repositories and MapStruct. It further enables real-time interactions using WebSockets with custom handshake interceptors and asynchronous communication between services via RabbitMQ.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ita-challenges-backend_java/cluster_16.java,"This Spring WebFlux service manages user submissions for programming challenges, providing functionality to retrieve all submissions by a user and to process submission actions. It handles creating new submissions, updating existing ones (with immutability checks for completed submissions), and integrates with a challenge service to update solved counts when a submission is marked as complete.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/saigonparking_java/cluster_44.java,"This Java code provides the backend services for a ""Saigon Parking"" application, managing user authentication via JWT, comprehensive CRUD operations for users and parking lots, and the full lifecycle of bookings and ratings. It extensively uses Spring Data JPA with custom queries for optimized data access, integrates gRPC for synchronous inter-service communication, and RabbitMQ for asynchronous event handling.",Backends for Frontends
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/Retail-Banking-System_java/cluster_8.java,"This code defines Spring Data JPA repositories for `Account` and `Statement` entities, enabling data retrieval by customer ID, account ID, or within a date range using custom native queries. Concurrently, it configures Spring Security for JWT-based authentication, establishing authorization rules for specific endpoints, ignoring public paths, and enforcing stateless session management.",Database with Microservices
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/saigonparking_java/cluster_2.java,"This code defines a microservice-based parking management system using Spring Boot, gRPC for inter-service communication, and RabbitMQ for asynchronous messaging. It features a real-time `ContactService` built with WebSockets to handle booking requests, status updates, and notifications, alongside services for authentication, user management, parking lot operations, and email delivery.",EDA
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.plantsbywebsphere_java/cluster_62.java,"This `ShoppingBean` serves as a JSF backing bean for a web-based shopping interface, managing user interactions like adding items to a cart, displaying product details, and listing products by category. It leverages CDI to inject `CatalogMgr` and `ShoppingCartBean` for orchestrating catalog and shopping cart operations within a user's session.",Backends for Frontends
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_15.java,"This code defines data models and JavaServer Faces (JSF) managed beans for the IBM DayTrader sample application, primarily handling user account details, stock holdings, and quotes. It leverages JPA for entity persistence and CDI/JSF for presenting financial data, calculating portfolio gains, and managing user interactions like selling stocks within a web interface.",Backends for Frontends
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.plantsbywebsphere_java/cluster_64.java,"This JSF session-scoped backing bean (`ShoppingBean`) orchestrates the user's shopping experience, managing product browsing, displaying item details, adding products to a shopping cart, and calculating total costs. It utilizes CDI to inject `CatalogMgr` and `ShoppingCartBean` for backend inventory and cart management.",Backends for Frontends
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/Retail-Banking-System_java/cluster_5.java,"This collection of Java files primarily defines a Spring Boot `AccountService` microservice responsible for managing bank accounts, including creation, balance updates, and statement generation, utilizing Feign clients for inter-service communication. Additionally, it contains numerous JUnit tests for various models and service components across related microservices like Transaction, Rules, and Customer services, demonstrating a strong focus on unit testing POJOs and basic business logic.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.plantsbywebsphere_java/cluster_52.java,"This JSF `@SessionScoped` backing bean manages user account operations, including login, registration, and profile updates, while also orchestrating the multi-step checkout process by persisting orders via `ShoppingCartBean` and sending confirmation emails through `MailerBean`. It uses `@Inject` to manage dependencies and returns specific string actions for JSF navigation.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.plantsbywebsphere_java/cluster_16.java,"This `ShoppingBean` is a JSF `@SessionScoped` managed bean that orchestrates user interactions for an e-commerce application. It handles displaying product listings by category, showing individual product details, adding items to a shopping cart, and managing cart contents and total cost calculations, leveraging injected `CatalogMgr` and `ShoppingCartBean` services.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_18.java,"This abstract class implements the Specification design pattern, providing a foundational framework for defining and evaluating business rules against objects. It notably supports combining these rules using logical AND, OR, and NOT operations, and includes mechanisms for structured error reporting upon failure.",Other
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ftgo-application_java/cluster_26.java,"This code defines `*DomainEventPublisher` classes for various aggregates (Restaurant, Order, Ticket) using the Eventuate Tram framework to publish domain events. It also provides abstract Spring Cloud Contract Verifier test bases (`*MessagingBase`) to simulate and verify the production of these events for consumer-driven contract testing.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/springboot-kafka-microservices_java/cluster_39.java,"This code file contains two distinct Spring services: `PayPalService` and `EmailService`. The `PayPalService` manages interactions with the PayPal sandbox API, handling access token retrieval, fetching order capture IDs, and processing refunds using direct `HttpURLConnection` calls and manual JSON parsing. Concurrently, the `EmailService` dynamically generates and sends HTML order confirmation emails by fetching product details from an external API, loading and populating a template, and utilizing Spring's `JavaMailSender`.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.plantsbywebsphere_java/cluster_61.java,"This JSF session-scoped backing bean (`ShoppingBean`) orchestrates the user's shopping experience in a web application, managing product display, adding items to a shopping cart, and calculating costs. It leverages CDI to inject `CatalogMgr` for product catalog access and `ShoppingCartBean` for cart management, handling user actions and preparing data for the UI.",Backends for Frontends
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_20.java,"This abstract `Specification` class implements the Specification pattern, providing a framework for defining reusable business rules that can be checked against an object. It enables logical composition of specifications (AND, OR, NOT) and includes mechanisms to capture specific error codes and parameters when a rule is not satisfied.",Other
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/saigonparking_java/cluster_21.java,"This code defines various custom `javax.validation` implementations for specific data formats (like license plates and UUIDs) and business logic (parking lot capacity, time flow). It also includes JPA entities for a booking system with relationships and custom sorting, and Spring `BeanPostProcessor` implementations for logging bean lifecycle events.",Backends for Frontends
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.plantsbywebsphere_java/cluster_63.java,"This JSF `@SessionScoped` backing bean, `ShoppingBean`, orchestrates user interactions on a shopping web page, handling product catalog browsing, displaying item details, managing the shopping cart (add, recalculate), and calculating total order costs. It leverages CDI to integrate with `CatalogMgr` and `ShoppingCartBean` for core business logic.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/acmeair_java/cluster_5.java,"This code defines a JAX-RS RESTful API (`CustomerREST`) for managing customer profiles, enabling retrieval and updates of customer and address details. It utilizes Data Transfer Objects (`CustomerInfo`, `AddressInfo`) for client interaction and includes security validation to ensure users can only access or modify their own data.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/spring-boot-based-microservices_java/cluster_3.java,"This code defines Spring WebFlux Security configurations for multiple microservices, enabling OAuth2 resource server capabilities to secure API endpoints. It configures JWT decoding using a JWK Set URI and extracts user roles from both `realm_access` and `resource_access` claims within the JWT to enforce path-based authorization rules and log user roles.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_49.java,"This Micronaut application defines basic health check endpoints and a product service DTO assembler, alongside a pricing calculation domain model. It notably implements a customized JWT authentication flow that injects an 'avatar' claim into tokens and login responses, thoroughly validated through comprehensive JUnit 5 tests.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/piggymetrics_java/cluster_21.java,"This collection of Spring Boot service implementations from the Piggymetrics microservices application manages user authentication, account lifecycle, daily financial statistics (including currency conversion), and scheduled email notifications. It showcases a modular architecture with distinct services interacting to provide comprehensive personal finance tracking.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/springboot-kafka-microservices_java/cluster_32.java,"This Spring Security configuration establishes a stateless, JWT-based authentication system for an identity service. It integrates a custom JWT filter, defines specific public endpoints for authentication and API documentation, and uses custom handlers for authentication and access errors while securing all other requests.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_4.java,This code defines DTOs for various question answer types and implements the core business logic for creating insurance offers and policies. It showcases a microservice interaction pattern where the `CreateOfferHandler` orchestrates price calculation via a `PricingClient` and then persists domain objects like `Offer` and `Policy`.,Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_27.java,"This collection of Java files defines domain models for insurance products, covers, and questions, utilizing BSON annotations for persistence, and includes a utility for generating synthetic policy data. It also features a Micronaut WebSocket chat service and components for a policy search read model, complete with mock repositories and JUnit tests for validation.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_116.java,"This extensive Java code file defines core microservices for a train ticket booking system, encompassing user authentication, ticket rebooking, and station management, alongside a custom monitoring framework. It also includes a comprehensive suite of Selenium UI tests to validate various user and administrative functionalities across the application.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ita-challenges-backend_java/cluster_2.java,"This code implements and extensively tests the backend for a reactive microservices-based coding challenge platform, focusing on user authentication via GitHub OAuth and JWTs, user interaction features like favorites and bookmarks, and core challenge management including creation, retrieval, and submission handling. It heavily leverages Project Reactor for non-blocking operations and demonstrates a robust testing strategy with Mockito and Testcontainers for database interactions.",EDA
